Sort algorithm time record(Millisecond):
Data size,mergeSort,mergeSortNotOpt,radixSort,sort(STL),quickSort,quickStNotOpt,heapSort,shellSort,insertionSort,bubbleSort,selectionSort
91600,3.4873,3.95525,5.3264,4.42541,5.21004,5.98967,8.74139,9.86236
91700,3.48869,4.00872,5.3674,4.49994,5.09062,6.18915,8.93949,10.0452
91800,3.46819,3.96412,5.3361,4.45146,5.01,6.08193,8.82728,9.86818
91900,3.50725,4.12952,5.4037,4.44065,4.81883,6.00519,8.93339,9.99507
92000,3.50753,3.97575,5.37599,4.55314,4.99061,6.31244,8.99878,10.1247
92100,3.50199,4.00623,5.36685,4.46836,5.52006,6.16006,8.98963,9.97623
92200,3.52083,4.00567,5.37876,4.47168,4.85762,5.89963,8.89876,9.99922
92300,3.50808,4.02645,5.41921,4.47861,4.86482,6.11462,8.83448,9.94021
92400,3.51695,3.99792,5.41727,4.47999,5.19341,6.94635,9.04172,10.1849
92500,3.51002,3.99875,5.6802,4.48914,5.6259,6.10077,8.81121,10.0749
92600,3.51224,4.02895,5.41589,4.50188,6.50001,7.03971,8.8633,9.92747
92700,3.52609,4.01703,5.43417,4.52072,5.45551,6.0376,9.9923,10.5409
92800,3.51861,4.03809,5.44276,4.52155,5.04962,6.29305,8.89045,10.0616
92900,3.54105,4.02895,5.45495,4.52183,4.94434,6.61609,8.9007,10.2849
93000,3.74219,4.23923,5.50538,4.58389,5.29315,6.06475,9.106,10.0316
93100,3.53329,4.03947,5.48432,4.562,5.14991,6.65544,8.87465,10.0142
93200,3.54299,4.05388,5.46354,4.54732,5.0463,6.48449,9.14174,10.2763
93300,3.55878,4.0525,5.35965,4.51684,5.31726,6.14482,9.00182,10.0879
93400,3.59009,4.06524,5.45606,4.55341,5.54056,7.52983,8.90347,10.0416
93500,3.57458,4.05859,5.4713,4.54011,5.38874,6.40415,9.0625,10.0702
93600,3.56765,4.04003,5.89326,4.54926,5.0366,6.97516,9.03091,10.1979
93700,3.55518,4.06801,5.46022,4.56533,5.3904,6.21492,8.97439,10.1596
93800,3.57568,4.08741,5.51369,4.58611,5.20699,6.20605,9.05613,10.2153
93900,3.5743,4.0464,5.43251,4.58001,5.37655,7.2137,9.03175,10.0571
94000,3.5984,4.04917,5.50649,4.56366,10.683,6.7139,10.4345,10.1968
94100,3.58538,4.04973,5.48294,4.59913,5.0233,6.32463,9.10378,10.227
94200,3.57762,4.13755,5.49651,4.60051,5.04519,6.13429,9.09574,10.1031
94300,3.57818,4.09184,5.50399,4.59386,5.55469,6.46926,9.40577,10.2283
94400,3.57624,4.10375,5.51646,4.59386,5.29149,6.26313,9.07136,11.9702
94500,3.58206,4.08796,5.51895,4.60439,5.42919,6.20688,9.12705,10.2101
94600,3.64412,4.10569,5.51258,4.61409,5.80377,6.43074,9.48695,10.5234
94700,3.60367,4.09904,5.51951,4.61409,5.1574,17.7995,9.23649,10.202
94800,3.5887,4.10431,5.57132,4.60938,4.93824,6.75296,9.16916,10.3234
94900,3.62389,4.12176,5.55774,4.62074,5.49956,7.27521,9.16307,10.4339
95000,3.63248,4.13755,5.54888,4.63376,6.73412,6.73218,9.28581,10.4885
95100,3.58621,4.15362,5.54777,4.61824,5.18316,6.37367,9.21765,10.4508
95200,3.6286,4.11262,5.56051,4.64484,5.17568,6.35982,9.06555,10.2394
95300,3.64744,4.14088,5.55248,4.65343,5.27598,6.96491,9.32238,10.578
95400,3.6322,4.11705,5.60733,4.66507,5.16765,6.54849,9.17775,10.4048
95500,3.63276,4.15473,5.54223,4.64789,6.66292,6.17779,9.18219,10.3691
95600,3.64855,4.15307,5.59376,4.66313,5.6935,6.33156,9.33595,10.3724
95700,3.66046,4.14032,5.95227,4.67975,5.03771,6.44044,9.26697,10.5126
95800,3.6721,4.14947,5.56384,4.68585,5.24993,6.8937,9.21959,10.394
95900,3.65631,4.54787,5.68657,4.71134,6.68093,6.441,9.61439,10.5173
96000,3.66683,4.1575,5.60539,4.69693,5.09035,6.50666,9.27722,10.4766
96100,3.66988,4.15861,5.59625,4.6936,5.38403,6.73301,9.24148,10.4752
96200,3.9015,4.16083,5.58018,4.70607,6.63327,6.94773,9.70084,11.0457
96300,3.65603,4.14863,5.64778,4.7069,5.33665,6.3975,9.31961,10.5644
96400,3.73832,4.17246,5.6367,4.69028,5.26739,6.68037,9.37225,10.4982
96500,3.66767,4.23064,5.64806,4.71272,5.48432,6.43019,9.4573,10.496
96600,3.66434,4.16831,5.88799,4.70164,5.7672,6.32657,9.33318,10.5957
96700,3.67709,4.21541,5.63892,4.72103,5.29398,6.5568,9.31129,10.4835
96800,3.67487,4.24117,5.66884,4.71494,5.22056,6.70863,9.43375,10.5835
96900,3.6854,4.19463,5.67494,4.73295,5.67577,6.42576,9.49969,10.6015
97000,3.68207,4.23203,5.67688,4.75123,5.16571,6.62358,9.32819,10.5536
97100,3.70008,4.18354,5.66468,4.73433,5.61925,6.54046,9.53377,10.5708
97200,3.6818,4.21347,5.68962,4.73461,5.71843,7.91438,9.34205,10.6373
97300,3.73638,4.25419,5.69211,4.75151,5.36491,6.39916,9.43735,10.545
97400,3.6998,4.23203,5.7345,4.76508,5.36685,7.04969,9.45647,10.5913
97500,3.69897,4.20599,5.69959,4.77727,5.49402,6.36259,9.46174,10.6683
97600,3.77877,4.32872,5.83701,4.90278,5.65526,6.9336,9.48501,10.8182
97700,3.7566,4.23231,5.7683,4.78143,5.55885,6.81945,9.58974,10.6243
97800,3.69897,4.23535,5.70015,4.76037,6.20716,7.83625,9.5648,11.0005
97900,3.70313,4.21374,5.72314,4.79418,5.26295,6.58479,9.4706,10.6276
98000,3.79982,4.24754,5.71649,4.77229,5.19618,6.6679,9.62354,10.8949
98100,3.72419,4.20211,5.7043,4.79307,5.36075,6.53187,9.5443,10.7969
98200,3.71366,4.2215,5.71428,4.80831,5.27127,11.6893,9.46894,10.7664
98300,3.76768,4.21153,5.73866,4.8072,5.35411,6.93499,9.5069,10.6586
98400,3.72834,4.74818,8.08172,4.78115,5.22971,6.49807,9.60414,10.8966
98500,3.70839,4.33925,5.88439,4.82327,5.6899,6.67899,9.53322,10.7669
98600,3.72225,4.25724,5.80017,4.82659,5.37599,6.80893,9.60387,10.6974
98700,3.74219,4.25586,5.778,4.84238,5.69294,6.58977,9.57228,10.6863
98800,3.9087,4.30656,5.78714,4.83269,5.24384,15.4658,9.80168,10.7077
98900,3.77239,4.29215,5.74614,4.85707,6.26008,6.44155,9.67285,10.7107
99000,3.75217,4.28689,5.86112,4.88976,5.31255,6.9034,9.62381,11.1889
99100,3.78015,4.2927,5.81097,4.84931,5.28262,6.47923,9.65457,10.7899
99200,4.2082,5.35854,6.36037,4.99532,5.34524,7.69273,9.65096,10.816
99300,3.89457,4.36114,5.78936,5.10725,5.79546,7.01062,10.0128,10.7955
99400,3.7699,4.32844,5.76913,4.88034,5.35604,6.56096,9.66149,12.1888
99500,3.76741,4.32623,5.8021,4.88533,5.39262,6.42326,9.6022,10.8401
99600,3.80786,4.36474,5.88245,4.90444,5.8179,7.03279,9.76068,10.8454
99700,3.80481,4.31265,5.81734,4.86289,5.64862,6.51829,9.72328,10.9523
99800,3.8411,4.35587,5.81679,4.85818,5.53558,7.21925,9.68948,11.2748
99900,3.82476,4.34728,5.79712,4.89225,6.30856,6.7657,9.61273,11.1748
100000,3.83695,5.28512,7.26108,4.88117,5.41367,7.35528,9.78395,10.9454
